batch_size,dataset,dataset_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,epsilon,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,score,synthetic_dir,test_start_time,timestamp,tool,validator,query_count
300.0,medical-survey,7000.0,,,,500.0,2.75,113.57481932640076,,0.0,,,0.8725848415524776,smartnoise_dpctgan_2.75_2021-05-13T19:32:14,1620925882.370055,2021-05-13T19:32:14,smartnoise_dpctgan,,
500.0,medical-survey,8000.0,,,,300.0,2.75,56.29255151748657,,0.0,,,0.8771166549107887,smartnoise_dpctgan_2.75_2021-05-13T20:27:47,1620925882.370055,2021-05-13T20:27:47,smartnoise_dpctgan,,
300.0,medical-survey,8500.0,,,,500.0,2.75,153.93193674087524,,0.0,,,0.8999472847334675,smartnoise_dpctgan_2.75_2021-05-13T21:27:07,1620925882.370055,2021-05-13T21:27:07,smartnoise_dpctgan,,
500.0,medical-survey,9000.0,,,,500.0,2.75,68.89864325523376,,0.0,,,0.8029077845706406,smartnoise_dpctgan_2.75_2021-05-13T22:37:48,1620925882.370055,2021-05-13T22:37:48,smartnoise_dpctgan,,
300.0,medical-survey,9358.0,,,,500.0,2.75,183.63552331924438,,0.0,,,0.8383502310740966,smartnoise_dpctgan_2.75_2021-05-13T23:46:44,1620925882.370055,2021-05-13T23:46:44,smartnoise_dpctgan,,
300.0,medical-survey,1000.0,,,,500.0,3.0,8.732674360275269,,0.0,,,0.9845995401244544,smartnoise_dpctgan_3.0_2021-05-13T17:18:15,1620925882.370055,2021-05-13T17:18:15,smartnoise_dpctgan,,
300.0,medical-survey,2000.0,,,,500.0,3.0,14.52440619468689,,0.0,,,0.899335026561677,smartnoise_dpctgan_3.0_2021-05-13T17:25:34,1620925882.370055,2021-05-13T17:25:34,smartnoise_dpctgan,,
300.0,medical-survey,3000.0,,,,100.0,3.0,27.720332384109497,,0.0,,,0.8791894028694301,smartnoise_dpctgan_3.0_2021-05-13T17:35:53,1620925882.370055,2021-05-13T17:35:53,smartnoise_dpctgan,,
500.0,medical-survey,4000.0,,,,300.0,3.0,19.917157649993896,,0.0,,,0.7708925590430228,smartnoise_dpctgan_3.0_2021-05-13T17:55:26,1620925882.370055,2021-05-13T17:55:26,smartnoise_dpctgan,,
300.0,medical-survey,5000.0,,,,500.0,3.0,67.95744562149048,,0.0,,,0.9296088007713168,smartnoise_dpctgan_3.0_2021-05-13T18:20:10,1620925882.370055,2021-05-13T18:20:10,smartnoise_dpctgan,,
300.0,medical-survey,6000.0,,,,500.0,3.0,96.59344792366028,,0.0,,,0.7786269765072156,smartnoise_dpctgan_3.0_2021-05-13T18:55:37,1620925882.370055,2021-05-13T18:55:37,smartnoise_dpctgan,,
500.0,medical-survey,7000.0,,,,100.0,3.0,51.26145577430725,,0.0,,,0.8297799182028198,smartnoise_dpctgan_3.0_2021-05-13T19:41:14,1620925882.370055,2021-05-13T19:41:14,smartnoise_dpctgan,,
500.0,medical-survey,8000.0,,,,100.0,3.0,65.03160309791565,,0.0,,,0.8784375993530181,smartnoise_dpctgan_3.0_2021-05-13T20:37:07,1620925882.370055,2021-05-13T20:37:07,smartnoise_dpctgan,,
500.0,medical-survey,8500.0,,,,100.0,3.0,84.22636675834656,,0.0,,,0.911573918422416,smartnoise_dpctgan_3.0_2021-05-13T21:39:44,1620925882.370055,2021-05-13T21:39:44,smartnoise_dpctgan,,
300.0,medical-survey,9000.0,,,,300.0,3.0,200.82977318763733,,0.0,,,0.9335272408423738,smartnoise_dpctgan_3.0_2021-05-13T22:43:21,1620925882.370055,2021-05-13T22:43:21,smartnoise_dpctgan,,
300.0,medical-survey,9358.0,,,,500.0,3.0,217.93425130844116,,0.0,,,0.7687955559018947,smartnoise_dpctgan_3.0_2021-05-13T23:59:57,1620925882.370055,2021-05-13T23:59:57,smartnoise_dpctgan,,
,medical-survey,1000.0,,,,,0.1,148.23649096488953,,0.0,,,0.6854011757872072,smartnoise_mwem_0.1_2021-05-15T09:20:09,1621070261.1989787,2021-05-15T09:20:09,smartnoise_mwem,,200.0
,medical-survey,1000.0,,,,,0.1,150.85698008537292,,0.0,,,0.6998533176856321,smartnoise_mwem_0.1_2021-05-15T09:22:40,1621070261.1989787,2021-05-15T09:22:40,smartnoise_mwem,,400.0
,medical-survey,1000.0,,,,,0.1,144.3956480026245,,0.0,,,0.6424320376517505,smartnoise_mwem_0.1_2021-05-15T09:25:04,1621070261.1989787,2021-05-15T09:25:04,smartnoise_mwem,,600.0
,medical-survey,2000.0,,,,,0.1,153.32916069030762,,0.0,,,0.6359848168574428,smartnoise_mwem_0.1_2021-05-15T10:53:40,1621070261.1989787,2021-05-15T10:53:40,smartnoise_mwem,,200.0
,medical-survey,2000.0,,,,,0.1,154.12539267539978,,0.0,,,0.7160178827167538,smartnoise_mwem_0.1_2021-05-15T10:56:14,1621070261.1989787,2021-05-15T10:56:14,smartnoise_mwem,,400.0
,medical-survey,2000.0,,,,,0.1,154.28783512115479,,0.0,,,0.6284059594843592,smartnoise_mwem_0.1_2021-05-15T10:58:49,1621070261.1989787,2021-05-15T10:58:49,smartnoise_mwem,,600.0
,medical-survey,3000.0,,,,,0.1,164.35309410095215,,0.0,,,0.601177346655971,smartnoise_mwem_0.1_2021-05-15T12:33:51,1621070261.1989787,2021-05-15T12:33:51,smartnoise_mwem,,200.0
,medical-survey,3000.0,,,,,0.1,164.3971471786499,,0.0,,,0.6244054984209093,smartnoise_mwem_0.1_2021-05-15T12:36:35,1621070261.1989787,2021-05-15T12:36:35,smartnoise_mwem,,400.0
,medical-survey,3000.0,,,,,0.1,165.7058036327362,,0.0,,,0.6065420347674667,smartnoise_mwem_0.1_2021-05-15T12:39:21,1621070261.1989787,2021-05-15T12:39:21,smartnoise_mwem,,600.0
,medical-survey,4000.0,,,,,0.1,177.06641626358032,,0.0,,,0.5555998227675126,smartnoise_mwem_0.1_2021-05-15T15:14:54,1621070261.1989787,2021-05-15T15:14:54,smartnoise_mwem,,200.0
,medical-survey,4000.0,,,,,0.1,176.2355649471283,,0.0,,,0.8121099104183825,smartnoise_mwem_0.1_2021-05-15T15:17:50,1621070261.1989787,2021-05-15T15:17:50,smartnoise_mwem,,400.0
,medical-survey,4000.0,,,,,0.1,472.09026074409485,,0.0,,,0.5980489224277299,smartnoise_mwem_0.1_2021-05-15T15:25:42,1621070261.1989787,2021-05-15T15:25:42,smartnoise_mwem,,600.0
,medical-survey,5000.0,,,,,0.1,650.7301876544952,,0.0,,,0.6028139085187012,smartnoise_mwem_0.1_2021-05-16T07:45:23,1621070261.1989787,2021-05-16T07:45:23,smartnoise_mwem,,200.0
,medical-survey,5000.0,,,,,0.1,622.8820972442627,,0.0,,,0.6231053106235277,smartnoise_mwem_0.1_2021-05-16T07:55:46,1621070261.1989787,2021-05-16T07:55:46,smartnoise_mwem,,400.0
,medical-survey,5000.0,,,,,0.1,708.4648261070251,,0.0,,,0.6591635178570668,smartnoise_mwem_0.1_2021-05-16T08:07:34,1621070261.1989787,2021-05-16T08:07:34,smartnoise_mwem,,600.0
,medical-survey,6000.0,,,,,0.1,706.3691487312317,,0.0,,,0.6096642354339954,smartnoise_mwem_0.1_2021-05-18T06:00:19,1621070261.1989787,2021-05-18T06:00:19,smartnoise_mwem,,200.0
,medical-survey,6000.0,,,,,0.1,674.372889995575,,0.0,,,0.592056042451007,smartnoise_mwem_0.1_2021-05-18T06:11:34,1621070261.1989787,2021-05-18T06:11:34,smartnoise_mwem,,400.0
,medical-survey,6000.0,,,,,0.1,776.2508988380432,,0.0,,,0.8577257954694161,smartnoise_mwem_0.1_2021-05-18T06:24:30,1621070261.1989787,2021-05-18T06:24:30,smartnoise_mwem,,600.0
,medical-survey,1000.0,,,,,0.1,145.13122129440308,,0.0,,,0.6768976452934341,smartnoise_mwem_0.1_2021-06-04T11:46:25,1622807040.598834,2021-06-04T11:46:25,smartnoise_mwem,,400.0
,medical-survey,1000.0,,,,,0.1,144.73050928115845,,1.0,,,0.6877665022610612,smartnoise_mwem_0.1_2021-06-04T11:48:50,1622807040.598834,2021-06-04T11:48:50,smartnoise_mwem,,400.0
,medical-survey,1000.0,,,,,0.1,144.75721907615662,,2.0,,,0.8013255482334624,smartnoise_mwem_0.1_2021-06-04T11:51:15,1622807040.598834,2021-06-04T11:51:15,smartnoise_mwem,,400.0
,medical-survey,1000.0,,,,,0.1,144.71592617034912,,3.0,,,0.6909884973738762,smartnoise_mwem_0.1_2021-06-04T11:53:39,1622807040.598834,2021-06-04T11:53:39,smartnoise_mwem,,400.0
,medical-survey,1000.0,,,,,0.1,145.8704297542572,,4.0,,,0.6384780335382481,smartnoise_mwem_0.1_2021-06-04T11:56:04,1622807040.598834,2021-06-04T11:56:04,smartnoise_mwem,,400.0
,medical-survey,2000.0,,,,,0.1,156.46712827682495,,0.0,,,0.6157494976033139,smartnoise_mwem_0.1_2021-06-04T11:59:22,1622807805.880103,2021-06-04T11:59:22,smartnoise_mwem,,400.0
,medical-survey,2000.0,,,,,0.1,156.51026487350464,,1.0,,,0.7830551246928948,smartnoise_mwem_0.1_2021-06-04T12:01:58,1622807805.880103,2021-06-04T12:01:58,smartnoise_mwem,,400.0
,medical-survey,2000.0,,,,,0.1,157.09421253204346,,2.0,,,0.7089477249108179,smartnoise_mwem_0.1_2021-06-04T12:04:35,1622807805.880103,2021-06-04T12:04:35,smartnoise_mwem,,400.0
,medical-survey,2000.0,,,,,0.1,155.9108862876892,,3.0,,,0.6642566321562793,smartnoise_mwem_0.1_2021-06-04T12:07:11,1622807805.880103,2021-06-04T12:07:11,smartnoise_mwem,,400.0
,medical-survey,2000.0,,,,,0.1,154.36486792564392,,4.0,,,0.6037712631302038,smartnoise_mwem_0.1_2021-06-04T12:09:47,1622807805.880103,2021-06-04T12:09:47,smartnoise_mwem,,400.0
,medical-survey,3000.0,,,,,0.1,167.30296325683594,,0.0,,,0.6022518795778814,smartnoise_mwem_0.1_2021-06-04T12:13:23,1622808636.4730382,2021-06-04T12:13:23,smartnoise_mwem,,400.0
,medical-survey,3000.0,,,,,0.1,166.65114092826843,,1.0,,,0.6833777529981065,smartnoise_mwem_0.1_2021-06-04T12:16:10,1622808636.4730382,2021-06-04T12:16:10,smartnoise_mwem,,400.0
,medical-survey,3000.0,,,,,0.1,167.85239624977112,,2.0,,,0.7684902259044661,smartnoise_mwem_0.1_2021-06-04T12:18:58,1622808636.4730382,2021-06-04T12:18:58,smartnoise_mwem,,400.0
,medical-survey,3000.0,,,,,0.1,167.69248127937317,,3.0,,,0.5925900609688456,smartnoise_mwem_0.1_2021-06-04T12:21:46,1622808636.4730382,2021-06-04T12:21:46,smartnoise_mwem,,400.0
,medical-survey,3000.0,,,,,0.1,165.28271389007568,,4.0,,,0.5832007618785087,smartnoise_mwem_0.1_2021-06-04T12:24:33,1622808636.4730382,2021-06-04T12:24:33,smartnoise_mwem,,400.0
,medical-survey,4000.0,,,,,0.1,177.7591061592102,,0.0,,,0.6288206423030008,smartnoise_mwem_0.1_2021-06-04T12:28:31,1622809534.041318,2021-06-04T12:28:31,smartnoise_mwem,,400.0
,medical-survey,4000.0,,,,,0.1,178.0174629688263,,1.0,,,0.6216935507339506,smartnoise_mwem_0.1_2021-06-04T12:31:29,1622809534.041318,2021-06-04T12:31:29,smartnoise_mwem,,400.0
,medical-survey,4000.0,,,,,0.1,177.74684143066406,,2.0,,,0.5855955775633213,smartnoise_mwem_0.1_2021-06-04T12:34:27,1622809534.041318,2021-06-04T12:34:27,smartnoise_mwem,,400.0
,medical-survey,4000.0,,,,,0.1,177.32617592811584,,3.0,,,0.6013062146499212,smartnoise_mwem_0.1_2021-06-04T12:37:24,1622809534.041318,2021-06-04T12:37:24,smartnoise_mwem,,400.0
,medical-survey,4000.0,,,,,0.1,177.9407775402069,,4.0,,,0.7303005771116989,smartnoise_mwem_0.1_2021-06-04T12:40:22,1622809534.041318,2021-06-04T12:40:22,smartnoise_mwem,,400.0
,medical-survey,5000.0,,,,,0.1,191.18155217170715,,0.0,,,0.7673061574917157,smartnoise_mwem_0.1_2021-06-04T12:44:46,1622810495.0736876,2021-06-04T12:44:46,smartnoise_mwem,,400.0
,medical-survey,5000.0,,,,,0.1,191.64202737808228,,1.0,,,0.6673878181945362,smartnoise_mwem_0.1_2021-06-04T12:47:57,1622810495.0736876,2021-06-04T12:47:57,smartnoise_mwem,,400.0
,medical-survey,5000.0,,,,,0.1,191.5013349056244,,2.0,,,0.733247553438168,smartnoise_mwem_0.1_2021-06-04T12:51:09,1622810495.0736876,2021-06-04T12:51:09,smartnoise_mwem,,400.0
,medical-survey,5000.0,,,,,0.1,190.9830837249756,,3.0,,,0.6094950834912908,smartnoise_mwem_0.1_2021-06-04T12:54:20,1622810495.0736876,2021-06-04T12:54:20,smartnoise_mwem,,400.0
,medical-survey,5000.0,,,,,0.1,190.10752487182617,,4.0,,,0.6242688732654141,smartnoise_mwem_0.1_2021-06-04T12:57:30,1622810495.0736876,2021-06-04T12:57:30,smartnoise_mwem,,400.0
,medical-survey,6000.0,,,,,0.1,204.484304189682,,0.0,,,0.6834822240393826,smartnoise_mwem_0.1_2021-06-04T13:02:21,1622811536.5896823,2021-06-04T13:02:21,smartnoise_mwem,,400.0
,medical-survey,6000.0,,,,,0.1,202.2631983757019,,1.0,,,0.6087647678225075,smartnoise_mwem_0.1_2021-06-04T13:05:43,1622811536.5896823,2021-06-04T13:05:43,smartnoise_mwem,,400.0
,medical-survey,6000.0,,,,,0.1,202.2410626411438,,2.0,,,0.5935977238861202,smartnoise_mwem_0.1_2021-06-04T13:09:05,1622811536.5896823,2021-06-04T13:09:05,smartnoise_mwem,,400.0
,medical-survey,6000.0,,,,,0.1,203.20218205451965,,3.0,,,0.8243357550240256,smartnoise_mwem_0.1_2021-06-04T13:12:28,1622811536.5896823,2021-06-04T13:12:28,smartnoise_mwem,,400.0
,medical-survey,6000.0,,,,,0.1,202.24133396148682,,4.0,,,0.6136293828023915,smartnoise_mwem_0.1_2021-06-04T13:15:51,1622811536.5896823,2021-06-04T13:15:51,smartnoise_mwem,,400.0
,medical-survey,7000.0,,,,,0.1,216.50533318519592,,0.0,,,0.6540854678090483,smartnoise_mwem_0.1_2021-06-04T13:21:06,1622812649.5333662,2021-06-04T13:21:06,smartnoise_mwem,,400.0
,medical-survey,7000.0,,,,,0.1,214.39527773857117,,1.0,,,0.5864950092783439,smartnoise_mwem_0.1_2021-06-04T13:24:40,1622812649.5333662,2021-06-04T13:24:40,smartnoise_mwem,,400.0
,medical-survey,7000.0,,,,,0.1,214.7595899105072,,2.0,,,0.6238248353204062,smartnoise_mwem_0.1_2021-06-04T13:28:15,1622812649.5333662,2021-06-04T13:28:15,smartnoise_mwem,,400.0
,medical-survey,7000.0,,,,,0.1,215.03799319267273,,3.0,,,0.6306592510137792,smartnoise_mwem_0.1_2021-06-04T13:31:50,1622812649.5333662,2021-06-04T13:31:50,smartnoise_mwem,,400.0
,medical-survey,7000.0,,,,,0.1,214.42715787887573,,4.0,,,0.64722829981604,smartnoise_mwem_0.1_2021-06-04T13:35:24,1622812649.5333662,2021-06-04T13:35:24,smartnoise_mwem,,400.0
,medical-survey,8500.0,,,,,0.1,230.30762481689453,,0.0,,,0.761373881372288,smartnoise_mwem_0.1_2021-06-04T13:44:51,1622814060.806546,2021-06-04T13:44:51,smartnoise_mwem,,400.0
,medical-survey,9000.0,,,,,0.1,234.75783133506775,,0.0,,,0.5972379247810232,smartnoise_mwem_0.1_2021-06-04T13:49:20,1622814326.0842829,2021-06-04T13:49:20,smartnoise_mwem,,400.0
,medical-survey,9358.0,,,,,0.1,240.54464101791382,,0.0,,,0.7188444524136778,smartnoise_mwem_0.1_2021-06-04T13:53:57,1622814596.7100363,2021-06-04T13:53:57,smartnoise_mwem,,400.0
,medical-survey,1000.0,,,,,0.25,145.60048961639404,,0.0,,,0.6537096027091748,smartnoise_mwem_0.25_2021-05-15T09:27:30,1621070261.1989787,2021-05-15T09:27:30,smartnoise_mwem,,200.0
,medical-survey,1000.0,,,,,0.25,145.17809319496155,,0.0,,,0.6125524092562111,smartnoise_mwem_0.25_2021-05-15T09:29:55,1621070261.1989787,2021-05-15T09:29:55,smartnoise_mwem,,400.0
,medical-survey,1000.0,,,,,0.25,145.8704297542572,,0.0,,,0.5460576767048343,smartnoise_mwem_0.25_2021-05-15T09:32:21,1621070261.1989787,2021-05-15T09:32:21,smartnoise_mwem,,600.0
,medical-survey,2000.0,,,,,0.25,154.24221658706665,,0.0,,,0.6466506284433341,smartnoise_mwem_0.25_2021-05-15T11:01:23,1621070261.1989787,2021-05-15T11:01:23,smartnoise_mwem,,200.0
,medical-survey,2000.0,,,,,0.25,152.90699863433838,,0.0,,,0.8370568319760322,smartnoise_mwem_0.25_2021-05-15T11:03:56,1621070261.1989787,2021-05-15T11:03:56,smartnoise_mwem,,400.0
,medical-survey,2000.0,,,,,0.25,154.36486792564392,,0.0,,,0.5613804201975549,smartnoise_mwem_0.25_2021-05-15T11:06:30,1621070261.1989787,2021-05-15T11:06:30,smartnoise_mwem,,600.0
,medical-survey,3000.0,,,,,0.25,164.7133514881134,,0.0,,,0.6466255700788291,smartnoise_mwem_0.25_2021-05-15T12:42:06,1621070261.1989787,2021-05-15T12:42:06,smartnoise_mwem,,200.0
,medical-survey,3000.0,,,,,0.25,164.0638027191162,,0.0,,,0.633503601015298,smartnoise_mwem_0.25_2021-05-15T12:44:50,1621070261.1989787,2021-05-15T12:44:50,smartnoise_mwem,,400.0
,medical-survey,3000.0,,,,,0.25,165.28271389007568,,0.0,,,0.6034973745832398,smartnoise_mwem_0.25_2021-05-15T12:47:35,1621070261.1989787,2021-05-15T12:47:35,smartnoise_mwem,,600.0
,medical-survey,4000.0,,,,,0.25,646.0711507797241,,0.0,,,0.6082860766758391,smartnoise_mwem_0.25_2021-05-15T15:36:28,1621070261.1989787,2021-05-15T15:36:28,smartnoise_mwem,,200.0
,medical-survey,4000.0,,,,,0.25,655.0120475292206,,0.0,,,0.5877933829148145,smartnoise_mwem_0.25_2021-05-15T15:47:23,1621070261.1989787,2021-05-15T15:47:23,smartnoise_mwem,,400.0
,medical-survey,4000.0,,,,,0.25,646.9093644618988,,0.0,,,0.6161352795909002,smartnoise_mwem_0.25_2021-05-15T15:58:10,1621070261.1989787,2021-05-15T15:58:10,smartnoise_mwem,,600.0
,medical-survey,5000.0,,,,,0.25,712.8590059280396,,0.0,,,0.6764297914043357,smartnoise_mwem_0.25_2021-05-16T08:19:27,1621070261.1989787,2021-05-16T08:19:27,smartnoise_mwem,,200.0
,medical-survey,5000.0,,,,,0.25,654.3541243076324,,0.0,,,0.596559053052177,smartnoise_mwem_0.25_2021-05-16T08:30:22,1621070261.1989787,2021-05-16T08:30:22,smartnoise_mwem,,400.0
,medical-survey,5000.0,,,,,0.25,621.9678611755371,,0.0,,,0.5834083771296928,smartnoise_mwem_0.25_2021-05-16T08:40:44,1621070261.1989787,2021-05-16T08:40:44,smartnoise_mwem,,600.0
,medical-survey,6000.0,,,,,0.25,661.8414816856384,,0.0,,,0.9042040401676257,smartnoise_mwem_0.25_2021-05-18T06:35:32,1621070261.1989787,2021-05-18T06:35:32,smartnoise_mwem,,200.0
,medical-survey,6000.0,,,,,0.25,849.8381917476654,,0.0,,,0.9107533262308287,smartnoise_mwem_0.25_2021-05-18T06:49:42,1621070261.1989787,2021-05-18T06:49:42,smartnoise_mwem,,400.0
,medical-survey,6000.0,,,,,0.25,652.461882352829,,0.0,,,0.6649177410367145,smartnoise_mwem_0.25_2021-05-18T07:00:35,1621070261.1989787,2021-05-18T07:00:35,smartnoise_mwem,,600.0
,medical-survey,1000.0,,,,,0.25,147.7285327911377,,0.0,,,0.621129116950358,smartnoise_mwem_0.25_2021-06-04T14:10:59,1622815711.7896383,2021-06-04T14:10:59,smartnoise_mwem,,400.0
,medical-survey,2000.0,,,,,0.25,156.81469082832336,,0.0,,,0.6366494178202832,smartnoise_mwem_0.25_2021-06-04T14:13:54,1622815877.2949388,2021-06-04T14:13:54,smartnoise_mwem,,400.0
,medical-survey,3000.0,,,,,0.25,168.6647913455963,,0.0,,,0.609041996231284,smartnoise_mwem_0.25_2021-06-04T14:17:01,1622816053.1533048,2021-06-04T14:17:01,smartnoise_mwem,,400.0
,medical-survey,4000.0,,,,,0.25,180.0436544418335,,0.0,,,0.8204976905936485,smartnoise_mwem_0.25_2021-06-04T14:20:23,1622816243.3073618,2021-06-04T14:20:23,smartnoise_mwem,,400.0
,medical-survey,5000.0,,,,,0.25,190.6103720664978,,0.0,,,0.6926567126728731,smartnoise_mwem_0.25_2021-06-04T14:23:58,1622816447.6789985,2021-06-04T14:23:58,smartnoise_mwem,,400.0
,medical-survey,6000.0,,,,,0.25,200.6812937259674,,0.0,,,0.8581018088059555,smartnoise_mwem_0.25_2021-06-04T14:27:45,1622816664.751707,2021-06-04T14:27:45,smartnoise_mwem,,400.0
,medical-survey,7000.0,,,,,0.25,214.4447181224823,,0.0,,,0.7995116816455711,smartnoise_mwem_0.25_2021-06-04T14:31:49,1622816894.5601573,2021-06-04T14:31:49,smartnoise_mwem,,400.0
,medical-survey,8000.0,,,,,0.25,224.8827338218689,,0.0,,,0.7679115332273404,smartnoise_mwem_0.25_2021-06-04T14:36:05,1622817140.513406,2021-06-04T14:36:05,smartnoise_mwem,,400.0
,medical-survey,8500.0,,,,,0.25,231.9915373325348,,0.0,,,0.8192203732923192,smartnoise_mwem_0.25_2021-06-04T14:40:30,1622817398.3218331,2021-06-04T14:40:30,smartnoise_mwem,,400.0
,medical-survey,9000.0,,,,,0.25,237.0556263923645,,0.0,,,0.7679327006501059,smartnoise_mwem_0.25_2021-06-04T14:45:02,1622817665.450995,2021-06-04T14:45:02,smartnoise_mwem,,400.0
,medical-survey,9358.0,,,,,0.25,239.50147128105164,,0.0,,,0.8593606077733886,smartnoise_mwem_0.25_2021-06-04T14:49:36,1622817937.2993608,2021-06-04T14:49:36,smartnoise_mwem,,400.0
,medical-survey,1000.0,,,,,0.5,144.79384350776672,,0.0,,,0.6182286711935009,smartnoise_mwem_0.5_2021-05-15T09:34:46,1621070261.1989787,2021-05-15T09:34:46,smartnoise_mwem,,200.0
,medical-survey,1000.0,,,,,0.5,145.9996726512909,,0.0,,,0.6151601441323948,smartnoise_mwem_0.5_2021-05-15T09:37:12,1621070261.1989787,2021-05-15T09:37:12,smartnoise_mwem,,400.0
,medical-survey,1000.0,,,,,0.5,145.73795676231384,,0.0,,,0.6253296768922861,smartnoise_mwem_0.5_2021-05-15T09:39:37,1621070261.1989787,2021-05-15T09:39:37,smartnoise_mwem,,600.0
,medical-survey,2000.0,,,,,0.5,153.06743550300598,,0.0,,,0.5708265038869238,smartnoise_mwem_0.5_2021-05-15T11:09:03,1621070261.1989787,2021-05-15T11:09:03,smartnoise_mwem,,200.0
,medical-survey,2000.0,,,,,0.5,154.3850338459015,,0.0,,,0.6221079583113226,smartnoise_mwem_0.5_2021-05-15T11:11:38,1621070261.1989787,2021-05-15T11:11:38,smartnoise_mwem,,400.0
,medical-survey,2000.0,,,,,0.5,153.04403734207153,,0.0,,,0.9169456562957481,smartnoise_mwem_0.5_2021-05-15T11:14:11,1621070261.1989787,2021-05-15T11:14:11,smartnoise_mwem,,600.0
,medical-survey,3000.0,,,,,0.5,164.6504876613617,,0.0,,,0.7983101400928901,smartnoise_mwem_0.5_2021-05-15T12:50:20,1621070261.1989787,2021-05-15T12:50:20,smartnoise_mwem,,200.0
,medical-survey,3000.0,,,,,0.5,164.4499843120575,,0.0,,,0.8025167478232719,smartnoise_mwem_0.5_2021-05-15T12:53:04,1621070261.1989787,2021-05-15T12:53:04,smartnoise_mwem,,400.0
,medical-survey,3000.0,,,,,0.5,164.4619483947754,,0.0,,,0.5711008326112933,smartnoise_mwem_0.5_2021-05-15T12:55:49,1621070261.1989787,2021-05-15T12:55:49,smartnoise_mwem,,600.0
,medical-survey,4000.0,,,,,0.5,649.8619208335876,,0.0,,,0.8364700864464066,smartnoise_mwem_0.5_2021-05-15T16:09:00,1621070261.1989787,2021-05-15T16:09:00,smartnoise_mwem,,200.0
,medical-survey,4000.0,,,,,0.5,647.4138233661652,,0.0,,,0.5852547577602641,smartnoise_mwem_0.5_2021-05-15T16:19:48,1621070261.1989787,2021-05-15T16:19:48,smartnoise_mwem,,400.0
,medical-survey,4000.0,,,,,0.5,625.1920540332794,,0.0,,,0.7236337498137851,smartnoise_mwem_0.5_2021-05-15T16:30:13,1621070261.1989787,2021-05-15T16:30:13,smartnoise_mwem,,600.0
,medical-survey,5000.0,,,,,0.5,701.2673065662384,,0.0,,,0.7214639806862584,smartnoise_mwem_0.5_2021-05-16T08:52:25,1621070261.1989787,2021-05-16T08:52:25,smartnoise_mwem,,200.0
,medical-survey,5000.0,,,,,0.5,712.0318427085876,,0.0,,,0.8795885642436887,smartnoise_mwem_0.5_2021-05-16T09:04:17,1621070261.1989787,2021-05-16T09:04:17,smartnoise_mwem,,400.0
,medical-survey,5000.0,,,,,0.5,658.0724875926971,,0.0,,,0.7268245115086756,smartnoise_mwem_0.5_2021-05-16T09:15:16,1621070261.1989787,2021-05-16T09:15:16,smartnoise_mwem,,600.0
,medical-survey,6000.0,,,,,0.5,760.6147105693817,,0.0,,,0.7985713553388215,smartnoise_mwem_0.5_2021-05-18T07:13:16,1621070261.1989787,2021-05-18T07:13:16,smartnoise_mwem,,200.0
,medical-survey,6000.0,,,,,0.5,723.1667501926422,,0.0,,,0.6175488691702548,smartnoise_mwem_0.5_2021-05-18T07:25:19,1621070261.1989787,2021-05-18T07:25:19,smartnoise_mwem,,400.0
,medical-survey,6000.0,,,,,0.5,693.7470183372498,,0.0,,,0.7172466653518126,smartnoise_mwem_0.5_2021-05-18T07:36:53,1621070261.1989787,2021-05-18T07:36:53,smartnoise_mwem,,600.0
,medical-survey,1000.0,,,,,0.5,145.8704297542572,,0.0,,,0.5845540364885989,smartnoise_mwem_0.5_2021-06-04T14:52:31,1622818207.053111,2021-06-04T14:52:31,smartnoise_mwem,,400.0
,medical-survey,2000.0,,,,,0.5,153.3824245929718,,0.0,,,0.7967041090451445,smartnoise_mwem_0.5_2021-06-04T14:55:23,1622818369.6377232,2021-06-04T14:55:23,smartnoise_mwem,,400.0
,medical-survey,3000.0,,,,,0.5,168.71278858184814,,0.0,,,0.8804363618163095,smartnoise_mwem_0.5_2021-06-04T14:58:31,1622818542.5545046,2021-06-04T14:58:31,smartnoise_mwem,,400.0
,medical-survey,4000.0,,,,,0.5,180.10242533683777,,0.0,,,0.8374822737258771,smartnoise_mwem_0.5_2021-06-04T15:01:53,1622818733.5915687,2021-06-04T15:01:53,smartnoise_mwem,,400.0
,medical-survey,5000.0,,,,,0.5,191.21118760108948,,0.0,,,0.8430008715053456,smartnoise_mwem_0.5_2021-06-04T15:05:34,1622818943.2168572,2021-06-04T15:05:34,smartnoise_mwem,,400.0
,medical-survey,6000.0,,,,,0.5,201.24491477012634,,0.0,,,0.8487860552651049,smartnoise_mwem_0.5_2021-06-04T15:09:28,1622819167.3164089,2021-06-04T15:09:28,smartnoise_mwem,,400.0
,medical-survey,7000.0,,,,,0.5,212.39691281318665,,0.0,,,0.5981480229412125,smartnoise_mwem_0.5_2021-06-04T15:13:38,1622819405.7475119,2021-06-04T15:13:38,smartnoise_mwem,,400.0
,medical-survey,8000.0,,,,,0.5,223.88670015335083,,0.0,,,0.6236193520704871,smartnoise_mwem_0.5_2021-06-04T15:18:10,1622819666.74982,2021-06-04T15:18:10,smartnoise_mwem,,400.0
,medical-survey,8500.0,,,,,0.5,230.5876214504242,,0.0,,,0.6918527133165457,smartnoise_mwem_0.5_2021-06-04T15:22:53,1622819943.2849529,2021-06-04T15:22:53,smartnoise_mwem,,400.0
